Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Kuala Lumpur,PM2.5 - Principal,2024-07-27 03:00 PM,2024,07,27,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 04:00 PM,2024,07,27,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 05:00 PM,2024,07,27,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 06:00 PM,2024,07,27,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 07:00 PM,2024,07,27,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 08:00 PM,2024,07,27,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 09:00 PM,2024,07,27,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 10:00 PM,2024,07,27,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-27 11:00 PM,2024,07,27,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 12:00 AM,2024,07,28,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 01:00 AM,2024,07,28,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 02:00 AM,2024,07,28,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 03:00 AM,2024,07,28,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 04:00 AM,2024,07,28,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 05:00 AM,2024,07,28,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 06:00 AM,2024,07,28,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 07:00 AM,2024,07,28,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 08:00 AM,2024,07,28,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 09:00 AM,2024,07,28,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 10:00 AM,2024,07,28,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 11:00 AM,2024,07,28,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 12:00 PM,2024,07,28,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 01:00 PM,2024,07,28,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 02:00 PM,2024,07,28,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 03:00 PM,2024,07,28,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 04:00 PM,2024,07,28,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 05:00 PM,2024,07,28,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 06:00 PM,2024,07,28,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 07:00 PM,2024,07,28,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 08:00 PM,2024,07,28,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 09:00 PM,2024,07,28,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 10:00 PM,2024,07,28,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-28 11:00 PM,2024,07,28,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 12:00 AM,2024,07,29,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 01:00 AM,2024,07,29,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 02:00 AM,2024,07,29,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 03:00 AM,2024,07,29,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 04:00 AM,2024,07,29,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 05:00 AM,2024,07,29,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 06:00 AM,2024,07,29,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 07:00 AM,2024,07,29,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 08:00 AM,2024,07,29,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 09:00 AM,2024,07,29,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 10:00 AM,2024,07,29,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 11:00 AM,2024,07,29,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 12:00 PM,2024,07,29,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 01:00 PM,2024,07,29,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 02:00 PM,2024,07,29,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 03:00 PM,2024,07,29,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 04:00 PM,2024,07,29,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 05:00 PM,2024,07,29,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 06:00 PM,2024,07,29,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 07:00 PM,2024,07,29,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 08:00 PM,2024,07,29,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 09:00 PM,2024,07,29,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 10:00 PM,2024,07,29,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-29 11:00 PM,2024,07,29,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 12:00 AM,2024,07,30,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 01:00 AM,2024,07,30,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 02:00 AM,2024,07,30,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 03:00 AM,2024,07,30,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 04:00 AM,2024,07,30,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 05:00 AM,2024,07,30,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 06:00 AM,2024,07,30,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 07:00 AM,2024,07,30,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 08:00 AM,2024,07,30,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 09:00 AM,2024,07,30,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 10:00 AM,2024,07,30,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 11:00 AM,2024,07,30,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 12:00 PM,2024,07,30,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 01:00 PM,2024,07,30,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 02:00 PM,2024,07,30,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 03:00 PM,2024,07,30,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 04:00 PM,2024,07,30,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 05:00 PM,2024,07,30,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 06:00 PM,2024,07,30,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 07:00 PM,2024,07,30,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 08:00 PM,2024,07,30,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 09:00 PM,2024,07,30,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 10:00 PM,2024,07,30,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-30 11:00 PM,2024,07,30,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 12:00 AM,2024,07,31,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 01:00 AM,2024,07,31,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 02:00 AM,2024,07,31,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 03:00 AM,2024,07,31,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 04:00 AM,2024,07,31,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 05:00 AM,2024,07,31,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 06:00 AM,2024,07,31,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 07:00 AM,2024,07,31,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 08:00 AM,2024,07,31,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 09:00 AM,2024,07,31,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 10:00 AM,2024,07,31,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 11:00 AM,2024,07,31,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 12:00 PM,2024,07,31,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 01:00 PM,2024,07,31,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 02:00 PM,2024,07,31,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 03:00 PM,2024,07,31,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 04:00 PM,2024,07,31,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 05:00 PM,2024,07,31,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 06:00 PM,2024,07,31,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 07:00 PM,2024,07,31,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 08:00 PM,2024,07,31,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 09:00 PM,2024,07,31,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 10:00 PM,2024,07,31,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-07-31 11:00 PM,2024,07,31,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 12:00 AM,2024,08,01,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 01:00 AM,2024,08,01,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 02:00 AM,2024,08,01,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 03:00 AM,2024,08,01,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 04:00 AM,2024,08,01,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 05:00 AM,2024,08,01,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 06:00 AM,2024,08,01,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 07:00 AM,2024,08,01,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 08:00 AM,2024,08,01,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 09:00 AM,2024,08,01,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 10:00 AM,2024,08,01,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 11:00 AM,2024,08,01,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 12:00 PM,2024,08,01,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 01:00 PM,2024,08,01,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 02:00 PM,2024,08,01,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 03:00 PM,2024,08,01,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 04:00 PM,2024,08,01,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 05:00 PM,2024,08,01,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 06:00 PM,2024,08,01,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 07:00 PM,2024,08,01,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 08:00 PM,2024,08,01,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 09:00 PM,2024,08,01,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 10:00 PM,2024,08,01,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-01 11:00 PM,2024,08,01,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 12:00 AM,2024,08,02,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 01:00 AM,2024,08,02,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 02:00 AM,2024,08,02,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 03:00 AM,2024,08,02,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 04:00 AM,2024,08,02,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 05:00 AM,2024,08,02,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 06:00 AM,2024,08,02,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 07:00 AM,2024,08,02,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 08:00 AM,2024,08,02,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 09:00 AM,2024,08,02,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 10:00 AM,2024,08,02,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 11:00 AM,2024,08,02,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 12:00 PM,2024,08,02,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 01:00 PM,2024,08,02,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 02:00 PM,2024,08,02,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 03:00 PM,2024,08,02,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 04:00 PM,2024,08,02,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 05:00 PM,2024,08,02,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 06:00 PM,2024,08,02,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 07:00 PM,2024,08,02,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 08:00 PM,2024,08,02,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 09:00 PM,2024,08,02,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 10:00 PM,2024,08,02,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-02 11:00 PM,2024,08,02,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 12:00 AM,2024,08,03,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 01:00 AM,2024,08,03,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 02:00 AM,2024,08,03,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 03:00 AM,2024,08,03,03,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 04:00 AM,2024,08,03,04,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 05:00 AM,2024,08,03,05,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 06:00 AM,2024,08,03,06,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 07:00 AM,2024,08,03,07,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 08:00 AM,2024,08,03,08,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 09:00 AM,2024,08,03,09,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 10:00 AM,2024,08,03,10,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 11:00 AM,2024,08,03,11,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 12:00 PM,2024,08,03,12,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 01:00 PM,2024,08,03,13,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 02:00 PM,2024,08,03,14,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 03:00 PM,2024,08,03,15,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 04:00 PM,2024,08,03,16,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 05:00 PM,2024,08,03,17,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 06:00 PM,2024,08,03,18,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 07:00 PM,2024,08,03,19,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 08:00 PM,2024,08,03,20,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 09:00 PM,2024,08,03,21,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 10:00 PM,2024,08,03,22,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-03 11:00 PM,2024,08,03,23,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-04 12:00 AM,2024,08,04,00,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-04 01:00 AM,2024,08,04,01,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
Kuala Lumpur,PM2.5 - Principal,2024-08-04 02:00 AM,2024,08,04,02,-999.0,-999,N/A,43.0,UG/M3,1 Hr,Invalid
